sup_tot,sup_cub,ambientes,dormitorios,expensas,precio,precio_moneda,ubicación,lat,lon,fecha,href,inm_tipo
280.0,280.0,4.0,3.0,0.0,3500,U$S,"Arribeños Al 1300, Belgrano",-34.5650398,-58.4446954,2021-07-21T18:05:44.000Z,https://departamento.mercadolibre.com.ar/MLA-930339190-hermoso-departamento-4-ambientes-en-alquiler-belgrano-_JM#position=11&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
170.0,160.0,4.0,2.0,38000.0,1500,U$S,"Parera 38, Recoleta",-34.5919968,-58.38678639999999,2021-07-16T19:03:14.000Z,https://departamento.mercadolibre.com.ar/MLA-929781463-torre-con-impresionante-vista-en-recoleta-dos-dorm-coch-_JM#position=12&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
180.0,180.0,4.0,3.0,56000.0,3200,U$S,"Marta Lynch Al 400, Puerto Madero",-34.6100458,-58.3613825,2021-09-02T20:17:01.000Z,https://departamento.mercadolibre.com.ar/MLA-1101100819-torre-renoir-2-en-alquiler-puerto-madero-_JM#position=13&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
74.0,74.0,3.0,2.0,7300.0,60000,$,"Av.santa Fe Al 1900, Recoleta",-34.595912299999995,-58.3949451,2021-10-04T13:58:35.000Z,https://departamento.mercadolibre.com.ar/MLA-1106525936-departamento-recoleta-_JM#position=14&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
40.0,38.0,1.0,1.0,5500.0,28000,$,"Av. Cordoba 435, Retiro",-34.5983042,-58.3734179,2021-09-30T20:32:41.000Z,https://departamento.mercadolibre.com.ar/MLA-1106165769-alquilo-dpto-retiro-1-amb-grande-piso-6-balcon-cfte-av-cordoba-400-_JM#position=15&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
42.0,37.0,1.0,1.0,,45000,$,"Washington  3200, Coghlan",-34.559467299999994,-58.477858,2021-10-03T01:50:06.000Z,https://departamento.mercadolibre.com.ar/MLA-1106425059-alquilercoghlan-monoamb-grande-dividido-c-parrilla-propia-_JM#position=16&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
253.0,235.0,4.0,3.0,0.0,5800,U$S,"Azucena Villaflor Al 500, Puerto Madero",-34.6110043,-58.3612753,2021-09-23T19:03:33.000Z,https://departamento.mercadolibre.com.ar/MLA-1104852099-alquiler-alvear-tower-puerto-madero-_JM#position=17&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
142.0,126.0,4.0,3.0,,287000,$,"Olga Cossettini 1300, Puerto Madero",-34.61319,-58.363291000000004,2021-10-04T22:08:05.000Z,https://departamento.mercadolibre.com.ar/MLA-1106613685-departamento-en-alquiler-ubicado-en-puerto-madero-capital-federal-buenos-aires-_JM#position=18&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
71.0,71.0,3.0,2.0,12000.0,55000,$,"Marcelo T. De Alvear 600, Retiro",-34.596357299999994,-58.3753623,2021-09-30T20:32:32.000Z,https://departamento.mercadolibre.com.ar/MLA-1106172211-alquilo-oficina-vivienda-3-amb-espectacular-vista-pza-san-martin-71m2-_JM#position=19&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
75.0,70.0,4.0,3.0,,82000,$,"Jorge Newbery 1800, Las Cañitas",-34.5680908,-58.4353833,2021-07-26T12:39:04.000Z,https://departamento.mercadolibre.com.ar/MLA-930897395-alquiler-temporario-departamento-las-canitas-3-dormitorios-_JM#position=20&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
47.0,41.0,2.0,1.0,10500.0,58000,$,"Bauness 1900, Villa Urquiza",-34.5801147,-58.4829689,2021-10-11T21:56:11.000Z,https://departamento.mercadolibre.com.ar/MLA-1107740003-dpto-2-amb-cochera-amenities-_JM#position=21&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
118.0,109.0,4.0,3.0,33000.0,135000,$,"Juncal 2300, Recoleta",-34.5921825,-58.39990279999999,2021-09-29T12:43:02.000Z,https://departamento.mercadolibre.com.ar/MLA-1105848111-semipiso-4-amb-en-juncal-y-larrea-c-expensas-incluidas-_JM#position=22&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
36.0,26.0,1.0,1.0,,90000,U$S,"Rawson 260, Almagro",-34.6095494,-58.426218000000006,2021-09-08T16:22:20.000Z,https://departamento.mercadolibre.com.ar/MLA-1102260797-venta-monoambiente-con-patio-y-cochera-dueno-directo-_JM#position=23&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
48.0,48.0,2.0,1.0,,31000,$,"Bartolome Mitre 1700, Congreso",-34.608057099999996,-58.39059889999999,2021-09-29T19:51:30.000Z,https://departamento.mercadolibre.com.ar/MLA-1106015117-alquiler-dpto-2-amb-congreso-apto-profesional-_JM#position=24&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
59.0,56.0,3.0,2.0,12100.0,68000,$,"Aguilar 2300, Palermo",-34.568402,-58.446503099999994,2021-10-02T20:14:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1106364781-alqquiler-3-ambientes-en-palermo-belgrano-_JM#position=25&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
110.0,105.0,5.0,4.0,,115000,$,"Marcelo T. De Alvear 2074, Recoleta",-34.5973553,-58.3969692,2021-10-08T15:06:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1107441878-dto-recoleta-facultad-medicina-4-dorm-amplio-soleado-comodo-_JM#position=26&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
36.0,36.0,1.0,1.0,5000.0,25000,$,"Venezuela 110, Monserrat",-34.6136801,-58.368026799999996,2021-09-24T18:05:26.000Z,https://departamento.mercadolibre.com.ar/MLA-1105070251-1-ambiente-con-balcon-frances-en-piso-18-en-san-telmo-_JM#position=27&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
35.0,35.0,2.0,1.0,6200.0,32000,$,"Paraguay 754, Retiro",-34.5977045,-58.377582999999994,2021-09-30T18:03:53.000Z,https://departamento.mercadolibre.com.ar/MLA-1106072637-alquiler-departamento-retiro-2-ambientes-apto-profesional-_JM#position=28&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
109.0,85.0,3.0,2.0,38000.0,2000,U$S,"Av. Alvear 1550, Retiro",-34.590244,-58.38535079999999,2021-10-02T20:29:34.000Z,https://departamento.mercadolibre.com.ar/MLA-1106364861-dpto-retiro-3-amb-mts-de-patio-bullrich-vista-palacio-duhau-_JM#position=29&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
35.0,35.0,1.0,1.0,5000.0,75000,U$S,"Pacheco De Melo 2500, Recoleta",-34.58780170000001,-58.3998948,2021-09-30T03:39:14.000Z,https://departamento.mercadolibre.com.ar/MLA-1105994649-regio-monoambiente-en-venta-emplazado-en-pleno-recoleta-_JM#position=30&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
55.0,43.0,2.0,1.0,8400.0,45000,$,"Vidt 2000, Palermo",-34.5880962,-58.4127882,2021-10-13T14:34:37.000Z,https://departamento.mercadolibre.com.ar/MLA-1107967910-alq-dpto-2-ambientes-balcon-terraza-alto-palermo-_JM#position=31&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
31.0,31.0,1.0,,4200.0,23000,$,"Formosa 630 5ºc (riglos - San Ireneo), Caballito",-34.622350399999995,-58.437066200000004,2021-10-13T21:15:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1108069892-luminoso-monoambiente-al-contrafrente-caballito-_JM#position=32&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
13.0,13.0,1.0,,,20000,$,"General José Gervasio Artigas 2800, Villa del Parque",-34.60005220000001,-58.4838921,2021-10-13T02:06:08.000Z,https://departamento.mercadolibre.com.ar/MLA-1107877199-alquiler-dpto-13-m2-villa-del-parque-sin-expensas-_JM#position=33&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
13.0,13.0,1.0,,,20000,$,"General José Gervasio Artigas 2800, Villa del Parque",-34.60005220000001,-58.4838921,2021-10-13T02:06:08.000Z,https://departamento.mercadolibre.com.ar/MLA-1107877199-alquiler-dpto-13-m2-villa-del-parque-sin-expensas-_JM#position=33&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
52.0,45.0,2.0,1.0,11369.0,45000,$,"Avenida Luis María Campos 100, Palermo",-34.575944799999995,-58.4303999,2021-10-13T17:01:35.000Z,https://departamento.mercadolibre.com.ar/MLA-1108006633-departamento-2-ambientes-alquiler-palermo-terraza-_JM#position=35&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
45.0,39.0,2.0,1.0,7700.0,36000,$,"Donato Alvarez 729, Caballito",-34.616389700000006,-58.4582985,2021-10-13T14:05:54.000Z,https://departamento.mercadolibre.com.ar/MLA-1107860356-departamento-caballito-_JM#position=36&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
45.0,40.0,2.0,1.0,10000.0,45000,$,"Lezica Al 4200, Almagro",-34.612351000000004,-58.426387,2021-10-13T21:01:57.000Z,https://departamento.mercadolibre.com.ar/MLA-1108033294-departamento-almagro-_JM#position=37&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
63.0,58.0,3.0,2.0,13000.0,60000,$,"Zuviría Al 300, Caballito",-34.6287747,-58.4310286,2021-10-12T20:20:51.000Z,https://departamento.mercadolibre.com.ar/MLA-1107867970-departamento-caballito-_JM#position=38&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
85.0,74.0,4.0,3.0,15000.0,80000,$,"Blanco Encalada 1100, Belgrano",-34.551412,-58.44623570000001,2021-10-14T20:59:56.000Z,https://departamento.mercadolibre.com.ar/MLA-1108240141-alquiler-4-ambespguardacochepura-luzexceldist-_JM#position=39&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
54.0,50.0,2.0,1.0,8900.0,56900,$,"Del Pino, Virrey Al 2700. Entre Moldes Y Vidal, Belgrano",-34.5682958,-58.456263899999996,2021-10-14T17:13:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1108106241-departamento-en-alquiler-en-belgrano-_JM#position=40&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
74.0,72.0,3.0,2.0,15000.0,95000,$,"Campos Salles 2100, Núñez",-34.5505819,-58.463334200000006,2021-10-14T13:49:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1108143199-alquiler-departamento-3-ambientes-cochera-parrilla-_JM#position=41&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
50.0,45.0,2.0,1.0,12900.0,46900,$,"Malabia 2100, Palermo",-34.5875088,-58.422363399999995,2021-10-13T02:29:37.000Z,https://departamento.mercadolibre.com.ar/MLA-1107896819-alquiler-departamento-2-amb-en-duplex-palermo-_JM#position=42&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
55.0,55.0,1.0,1.0,12000.0,45000,$,"Juan Francisco Seguí 4400, Palermo",-34.5746898,-58.4195873,2021-10-13T21:24:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1108058798-departamento-monoambiente-alquiler-palermo-grande-_JM#position=43&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
68.0,62.0,3.0,2.0,13500.0,73000,$,"Guatemala Al 5700, Palermo",-34.5791941,-58.4333581,2021-10-13T20:30:21.000Z,https://departamento.mercadolibre.com.ar/MLA-1108069355-departamento-alquiler-3-ambientes-con-cochera-palermo-_JM#position=44&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
34.0,31.0,1.0,,6600.0,27000,$,"Padilla Al 700, Villa Crespo",-34.5947209,-58.4442897,2021-10-13T14:38:41.000Z,https://departamento.mercadolibre.com.ar/MLA-1107974429-departamento-villa-crespo-_JM#position=45&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
60.0,56.0,3.0,2.0,7800.0,55000,$,"Campos, Luis Maria Al 200. Entre Clay Y Arevalo, Las Cañitas",-34.5737047,-58.432094299999996,2021-10-13T21:33:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1108027328-departamento-en-alquiler-en-las-canitas-_JM#position=46&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
54.0,54.0,3.0,2.0,10500.0,41000,$,"Avenida Luis María Campos 200, Palermo",-34.574093100000006,-58.4323618,2021-10-18T13:36:08.000Z,https://departamento.mercadolibre.com.ar/MLA-1108578525-alquiler-departamento-3-ambientes-palermo-_JM#position=47&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
44.0,39.0,1.0,,2500.0,27000,$,"Murguiondo 100, Liniers",-34.6407666,-58.5184541,2021-10-15T16:19:56.000Z,https://departamento.mercadolibre.com.ar/MLA-1108287385-murguiondo-al-100-hermoso-1-ambs-balcon-_JM#position=48&search_layout=grid&type=item&tracking_id=054e7dd3-b5d8-4334-8a54-82201d5c4e50,depto
36.0,32.0,1.0,,9600.0,37000,$,"Gurruchaga Al 2100, Palermo",-34.585964700000005,-58.42371729999999,2021-10-13T13:36:19.000Z,https://departamento.mercadolibre.com.ar/MLA-1107859877-departamento-en-alquiler-apto-profesional-palermo-1-ambiente-con-cochera-_JM#position=1&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
50.0,50.0,2.0,1.0,10000.0,38000,$,"Bulnes Al 1600, Palermo",-34.5919891,-58.415499600000004,2021-10-14T14:18:56.000Z,https://departamento.mercadolibre.com.ar/MLA-1108162940-semip-bulnes-al-1600-apto-prof-frente-balcon-tsol-palermo-_JM#position=2&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
79.0,75.0,3.0,2.0,12000.0,70000,$,"Bauness 2700, Villa Urquiza",-34.57255,-58.489801,2021-10-15T18:28:41.000Z,https://departamento.mercadolibre.com.ar/MLA-1108327877-alquiler-3-ambientes-con-cochera-villa-urquiza-_JM#position=3&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
80.0,70.0,2.0,1.0,32000.0,100000,$,"Nicaragua Al 6000, Palermo Hollywood",-34.5778545,-58.4381275,2021-10-13T19:47:58.000Z,https://departamento.mercadolibre.com.ar/MLA-1108025897-live-hotel-departamento-dos-ambientes-en-alquiler-con-cochera-en-palermo-hollywood-_JM#position=4&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
113.0,68.0,3.0,2.0,20000.0,80000,$,"Arcos 2700, Belgrano",-34.5546007,-58.459107200000005,2021-10-18T15:12:34.000Z,https://departamento.mercadolibre.com.ar/MLA-1108605847-depto-3-amb-patio-balcon-y-cochera-en-belgrano-_JM#position=5&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
85.0,77.0,4.0,3.0,9000.0,65000,$,"San Blas 4407, Monte Castro",-34.6222649,-58.4973581,2021-10-14T16:48:18.000Z,https://departamento.mercadolibre.com.ar/MLA-1108151645-depto-alquiler-4-amb-piso-alto-en-monte-castro-_JM#position=6&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
32.0,30.0,1.0,1.0,,27000,$,"Mariano Acha 1200, Villa Ortúzar",-34.5796278,-58.472243000000006,2021-10-13T16:26:27.000Z,https://departamento.mercadolibre.com.ar/MLA-1107982111-alquiler-monoambiente-sin-expensas-v-ortuzar-_JM#position=7&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
42.0,40.0,2.0,1.0,16000.0,38000,$,"Ciudad De La Paz Al 3200, Núñez",-34.5529026,-58.4671478,2021-10-15T17:54:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1108288406-excelente-loft-con-balcon-nunez-_JM#position=8&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
53.0,48.0,2.0,1.0,7700.0,50000,$,Yatay Al 300,-34.6080665,-58.4288838,2021-10-15T15:59:17.000Z,https://departamento.mercadolibre.com.ar/MLA-1108267792-alquiler-de-departamento-en-pcentenario-_JM#position=9&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
,33.0,1.0,,11100.0,40000,$,"Quartier San Telmo, San Telmo",-34.6245963,-58.375820999999995,2021-10-15T16:04:30.000Z,https://departamento.mercadolibre.com.ar/MLA-1108287255-departamento-san-telmo-_JM#position=10&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
36.0,32.0,1.0,,6000.0,35000,$,"Gurruchaga Al 2100, Palermo",-34.585964700000005,-58.42371729999999,2021-10-13T13:35:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1107947011-departamento-en-alquiler-unicamente-uso-profesional-palermo-1-ambiente-_JM#position=11&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
34.0,32.0,1.0,,5500.0,25000,$,"Av. Hipólito Yrigoyen 3838 1º ""b"", Almagro",-34.614762299999995,-58.42085279999999,2021-10-12T20:59:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1107868547-departamento-almagro-_JM#position=12&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
37.0,32.0,2.0,1.0,5000.0,43000,$,"Coronel Ramón Lorenzo Falcón 3000, Flores",-34.6326883,-58.470617000000004,2021-10-15T00:11:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1108236710-alquiler-depto-2-ambientes-balcon-fte-con-cochera-_JM#position=13&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
47.0,47.0,2.0,1.0,2900.0,30000,$,"Murguiondo Al 1700. Entre Tapalque, Mataderos",-34.65500120000001,-58.503173600000004,2021-10-14T00:41:44.000Z,https://departamento.mercadolibre.com.ar/MLA-1108022620-departamento-en-alquiler-en-mataderos-_JM#position=14&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
150.0,135.0,4.0,3.0,33500.0,1250,U$S,"Arenales Al 1100, Recoleta",-34.5944337,-58.383590000000005,2021-10-13T23:27:29.000Z,https://departamento.mercadolibre.com.ar/MLA-1108071210-departamentos-alquiler-recoleta-_JM#position=15&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
90.0,90.0,3.0,2.0,24000.0,260000,$,"Ruggieri Al 2900, Palermo",-34.5805311,-58.4067822,2021-10-13T02:35:32.000Z,https://departamento.mercadolibre.com.ar/MLA-1107851640-torre-ruggiere-piso-super-alto-vista-al-rio-y-a-la-ciudad-cochera-baulera-_JM#position=16&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
52.0,48.0,2.0,1.0,14500.0,81000,$,"Thames Al 2300, Palermo",-34.582815000000004,-58.4233326,2021-10-14T20:21:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1108252045-alquiler-departamento-2-amb-ccochera-en-torre-de-categoria-camenities-palermo-_JM#position=17&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
50.0,45.0,2.0,1.0,12900.0,99000,$,"Juan Francisco Seguí Al 4600, Palermo Nuevo",-34.573451,-58.4214171,2021-10-13T13:35:18.000Z,https://departamento.mercadolibre.com.ar/MLA-1107859861-departamento-alquiler-2-ambientes-con-cochera-palermo-nuevo-torre-deco-_JM#position=18&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
55.0,50.0,1.0,1.0,3000.0,50000,$,"Boyaca 911, Flores",-34.6171483,-58.4632598,2021-10-13T20:45:10.000Z,https://departamento.mercadolibre.com.ar/MLA-1108020334-1-ambiente-a-estrenar-de-55-mts-baja-expensa-_JM#position=19&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
50.0,35.0,1.0,1.0,5000.0,40000,$,"Nicaragua Al 5700, Palermo Hollywood",-34.5802896,-58.43474739999999,2021-10-15T22:18:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1108356278-departamento-a-estrenar-palermo-hollywood-_JM#position=20&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
42.0,42.0,2.0,1.0,5579.0,40000,$,"La Pampa Al 2500, Belgrano",-34.565790299999996,-58.4556155,2021-10-15T19:57:31.000Z,https://departamento.mercadolibre.com.ar/MLA-1108315767-departamento-en-alquiler-2-amb-en-belgrano-_JM#position=21&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
62.0,50.0,2.0,1.0,10000.0,80000,$,"República De Eslovenia 1800, Las Cañitas",-34.570074600000005,-58.433877100000004,2021-10-15T17:23:51.000Z,https://departamento.mercadolibre.com.ar/MLA-1108327081-amplio-2-ambs-amoblado-con-balcon-en-canitas-_JM#position=22&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
70.0,70.0,2.0,1.0,0.0,60000,$,"Anchorena 1700, Recoleta",-34.5910568,-58.4026426,2021-10-13T11:27:01.000Z,https://departamento.mercadolibre.com.ar/MLA-1107958944-piso-de-70m2-de-2-amb-y-medio-en-alquiler-_JM#position=23&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
330.0,300.0,6.0,3.0,78000.0,3300,U$S,"Rodríguez Peña  Al 1900, Recoleta",-34.588280600000004,-58.38616,2021-10-13T23:41:52.000Z,https://departamento.mercadolibre.com.ar/MLA-1108028556-departamentos-alquiler-recoleta-_JM#position=24&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
199.0,172.0,4.0,3.0,45000.0,2500,U$S,"Juramento 3000, Belgrano",-34.5658592,-58.4628659,2021-10-15T21:11:37.000Z,https://departamento.mercadolibre.com.ar/MLA-1108368762-venta-semipiso-belgrano-r-con-amennities-y-2-coch-_JM#position=25&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
400.0,400.0,4.0,3.0,102000.0,6000,U$S,"Av. Del Libertador 4400, Palermo",-34.569919,-58.426424,2021-10-15T16:12:20.000Z,https://departamento.mercadolibre.com.ar/MLA-1108267913-av-libertador-4444-depto-4-suites-en-alquiler-todo-amoblado--_JM#position=26&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
75.0,70.0,2.0,1.0,,2600,U$S,"Aimé Painé 1100, Puerto Madero",-34.610849,-58.361957999999994,2021-10-15T16:11:15.000Z,https://departamento.mercadolibre.com.ar/MLA-1108326403-residencia-totalmente-amueblada-en-el-hotel-icon-de-puerto-madero-_JM#position=27&search_layout=grid&type=item&tracking_id=8cddcd16-2fec-4214-9b64-60ee16b680d6,depto
